YSK4,ZKB3,CDC4,OVU3,GIB11,SAC4,URA11,OYC11,QJB3,UKK11,VYE4,EVH4,YTH11,URF3,ILC4,ZDN4,BIG11,MCA4,RRZ4,KEQ11,RZC4,HLD11,FUP4,JLI4,DJI3,BCM4,EZN11,HAC3,KQQ3,PFZ4,FCW3,XDA3,TFJ4,NFW3,JYH3,FMT3,LPL3,BSH4,ZUG11,CWF3,VJH4,GVV3,FJE11,QQC11,XMU4,CGD4,UDS3,LPI4,KWQ3,FAF4
773.44,806.52,703.9,689.37,273.68,963.73,769.28,2540.04,1558.71,3624.69,3705.15,8532.96,270.95,224.25,1021.56,326.13,740.95,315.02,499.62,135.83,1823.68,154.3,520.5,324.59,982.05,1001.03,245.52,45999.55,262.88,1821.78,342.24,568.01,115.32,426.56,10554.89,52047.7,1309.94,494.79,1924.27,6236.51,436.19,127.55,6756.09,1242.22,354.02,746.24,236.77,781.62,493.4,680.76
772.53,800.49,693.23,690.7,276.45,956.17,772.95,2518.91,1542.62,3563.6,3718.41,8604.74,272.39,222.23,1040.47,327.73,753.62,309.61,499.4,135.14,1849.11,156.05,523.56,321.74,981.11,1009.77,243.27,45792.54,260.69,1815.95,339.36,560.06,115.35,431.28,10571.05,51932.86,1310.48,491.7,1924.48,6307.18,435.22,127.93,6777.79,1254.74,358.06,757.29,237.63,792.09,487.4,692.01
772.88,793.03,693.69,703.13,278.6,981.16,776.47,2506.64,1539.92,3519.56,3747.55,8698.38,269.82,221.58,1045.57,331.17,755.13,310.25,500.73,135.4,1829.53,156.33,527.5,318.74,984.72,1007.46,243.09,45381.54,260.77,1821.96,344.18,556.59,115.15,435.03,10587.61,51980.94,1345.49,498.3,1931.8,6295.25,425.2,126.63,6763.13,1259.95,358.98,759.03,239.92,801.12,488.84,684.56
770.21,800.83,697.79,705.39,278.23,972.16,791.53,2524.02,1529.62,3571.37,3735.7,8691.28,273.75,218.62,1064.02,328.64,752.13,308.98,502.4,132.81,1806.71,154.76,518.93,315.52,992.24,1014.71,240.85,45958.56,262.69,1819.05,345.33,560.79,115.15,431.01,10636.21,53136.64,1351.04,493.42,1927.59,6289.54,422.57,128.71,6729.28,1247.02,361.4,770.15,242.66,803.91,484.85,675.72
771.53,797.92,699.66,704.65,277.05,972.14,806.96,2513.06,1527.57,3616.44,3750.16,8863.52,271.59,214.45,1089.09,327.94,750.56,309.04,513.33,133.61,1793.71,152.84,514.62,319.81,998.61,1042.96,237.16,45500.2,269.11,1802.19,343.76,563.16,113.56,438.99,10538.95,53109.15,1344.02,495.91,1910.73,6161.12,420.27,129.07,6766.36,1251.14,356.61,778.31,243.81,798.29,484.4,666.39
766.07,794.01,695.71,691.89,274.59,983.76,801.75,2528.62,1532.78,3570.98,3709.47,8976.08,269.9,216.93,1083.33,329.32,754.49,313.0,520.2,134.29,1771.7,152.54,519.12,318.86,1005.97,1025.58,239.03,46117.7,267.62,1802.63,346.42,562.18,114.82,439.54,10390.89,53343.19,1332.17,503.88,1923.84,6202.3,421.25,130.11,6732.43,1251.46,347.51,786.1,242.89,814.65,485.6,673.0
759.76,784.2,694.09,682.8,273.66,977.88,787.3,2508.17,1562.86,3594.89,3628.12,9022.4,271.56,218.86,1090.54,329.87,774.8,310.74,519.9,133.18,1769.47,152.02,512.65,314.95,1010.16,1025.51,237.7,46285.74,266.4,1824.43,345.3,577.36,116.71,436.63,10321.42,53384.67,1341.11,512.05,1929.51,6266.01,419.34,130.22,6677.98,1252.6,349.47,777.53,244.14,811.64,495.62,667.58
769.91,783.38,690.98,685.57,274.21,987.69,780.06,2513.1,1594.66,3649.09,3605.19,9012.78,269.97,218.95,1080.55,324.97,770.26,308.61,522.91,132.33,1766.61,153.05,513.54,312.41,1002.72,1035.32,234.77,46136.82,267.85,1844.69,344.1,581.0,116.99,431.57,10402.49,54714.44,1329.5,519.58,1897.0,6300.56,419.79,129.78,6732.47,1263.46,350.04,774.71,247.53,799.49,489.93,670.1
764.04,773.34,690.78,680.63,268.9,1002.79,790.97,2470.97,1598.11,3702.74,3566.69,8885.91,263.95,218.41,1051.89,322.85,766.04,306.32,521.72,131.21,1804.26,153.1,509.9,310.17,1012.73,1033.38,235.65,46412.82,268.39,1860.46,350.07,581.79,117.1,431.37,10515.72,54685.07,1340.74,519.82,1899.89,6301.03,409.4,128.29,6756.39,1256.43,347.14,776.68,245.71,799.14,489.11,676.38
758.32,764.26,689.68,677.24,270.6,998.49,795.33,2490.65,1585.24,3725.99,3632.43,8889.83,267.08,220.84,1063.09,323.08,765.61,307.51,517.58,131.47,1799.59,154.26,516.53,303.08,1007.16,1045.41,236.07,46226.06,266.08,1887.9,342.21,590.58,116.11,438.82,10376.56,54978.51,1326.06,526.77,1921.87,6392.78,406.89,128.05,6715.8,1259.02,353.46,783.9,245.82,791.88,483.77,679.27
755.01,768.31,697.21,683.67,268.1,990.26,800.88,2502.53,1589.89,3644.13,3597.27,8980.3,264.79,219.51,1068.21,322.31,761.68,306.57,508.75,128.85,1815.09,154.62,510.34,304.09,998.76,1046.29,237.78,46424.41,268.84,1896.42,339.99,589.21,115.38,439.07,10401.5,55547.33,1328.51,528.17,1926.38,6452.91,412.43,129.02,6673.56,1250.53,355.96,789.46,247.54,798.41,488.9,667.63
750.58,757.3,704.96,673.81,265.91,986.7,806.6,2542.0,1580.27,3615.87,3563.36,9009.32,264.63,218.62,1063.32,318.53,746.96,304.43,506.5,127.94,1813.84,156.48,514.29,298.93,992.62,1049.53,236.85,46470.0,273.67,1907.1,336.58,586.66,115.61,434.73,10349.62,55181.43,1323.9,519.79,1940.72,6530.15,406.44,128.76,6669.62,1252.64,358.77,779.43,250.85,796.06,486.42,668.01
748.69,752.57,691.36,667.64,266.48,1005.53,812.87,2490.6,1613.42,3606.91,3521.91,9078.75,263.67,217.21,1076.93,316.98,740.23,302.19,507.12,127.06,1826.1,154.91,525.83,304.2,986.45,1054.55,237.32,45725.36,269.66,1905.47,338.22,584.77,117.16,430.1,10320.06,54410.77,1323.13,521.09,1941.46,6430.86,409.82,127.91,6563.99,1247.89,357.09,771.58,254.91,798.52,489.71,672.88
748.3,748.23,690.92,668.82,264.5,1005.24,808.57,2488.85,1630.27,3659.25,3460.19,9114.75,263.49,215.1,1083.88,320.34,740.74,304.34,514.28,128.17,1868.42,158.2,525.75,304.0,1001.52,1067.24,237.62,46956.5,270.39,1911.81,341.35,591.39,117.81,435.67,10115.66,55185.53,1336.3,521.05,1945.26,6495.2,411.3,126.99,6467.31,1250.59,360.28,761.61,254.08,792.05,487.69,667.07
751.18,736.48,695.02,674.64,263.77,1005.75,811.99,2508.7,1650.68,3690.97,3488.25,9143.41,265.73,212.22,1074.03,320.5,733.35,304.87,522.49,128.27,1859.91,157.3,522.54,307.6,1014.79,1056.49,240.81,47535.78,274.56,1916.0,335.23,602.02,119.2,443.04,9980.94,55666.87,1330.43,515.67,1950.94,6486.45,408.49,126.5,6528.59,1233.37,364.54,769.89,256.36,794.08,481.74,663.52
743.62,745.59,686.26,689.94,261.59,999.3,811.53,2507.23,1666.34,3726.82,3550.1,9077.53,266.24,211.61,1079.77,321.9,723.96,302.87,527.46,128.17,1874.39,157.43,517.43,310.94,1012.15,1064.31,241.04,47113.49,271.71,1904.09,336.49,599.68,117.57,444.1,10170.84,55657.91,1323.04,514.29,1977.93,6425.52,411.05,127.23,6466.88,1228.91,368.51,769.99,254.36,795.54,485.15,664.58
755.79,739.31,697.0,690.26,266.84,997.69,812.15,2505.21,1668.85,3767.95,3576.09,9148.1,266.23,212.83,1077.49,320.68,738.26,301.66,524.3,125.35,1859.59,158.1,535.93,311.3,1020.54,1073.56,243.57,48258.32,271.01,1874.52,335.03,597.33,117.62,445.05,10157.15,56866.16,1326.11,509.05,1993.24,6299.58,408.38,124.9,6426.87,1225.97,369.35,768.27,258.82,795.61,485.82,661.47
761.24,741.55,702.98,702.33,269.77,992.84,823.96,2472.78,1671.32,3788.93,3615.18,9238.07,270.39,208.35,1066.27,317.59,744.1,304.42,519.79,125.21,1830.06,157.59,540.58,311.69,1018.78,1053.59,244.17,48689.37,271.81,1896.97,337.46,600.39,115.56,451.61,10056.21,56514.25,1337.07,520.11,1984.49,6305.58,406.26,125.95,6484.5,1240.74,372.7,768.67,254.62,786.45,485.52,661.95
745.05,752.18,693.34,695.17,272.24,986.97,818.72,2449.53,1665.67,3837.32,3589.24,9204.87,265.74,210.09,1073.17,318.68,732.41,303.92,515.68,124.67,1839.11,158.04,547.17,312.35,1019.95,1057.07,242.6,49409.66,270.67,1869.73,331.93,603.81,115.88,451.44,10030.8,56557.73,1337.37,521.32,1967.16,6135.49,405.47,123.71,6534.92,1224.29,377.71,769.92,257.14,776.03,472.27,665.63
745.71,751.78,683.15,685.69,278.29,986.58,837.74,2473.5,1665.09,3887.41,3618.65,9111.02,268.11,211.05,1051.6,311.38,733.05,312.17,510.73,124.36,1815.65,158.0,544.6,309.57,1011.96,1055.84,241.29,50117.38,268.02,1918.05,330.6,605.9,114.03,452.5,10133.33,56035.27,1323.91,525.31,1932.27,6102.25,410.72,125.69,6587.25,1227.32,376.65,772.49,254.93,784.86,471.12,670.24
747.16,747.79,680.16,695.93,283.47,978.56,840.23,2472.46,1632.3,3894.52,3615.67,9039.3,271.03,206.86,1045.48,308.52,734.19,309.62,514.4,124.85,1827.69,156.57,547.62,310.06,1009.48,1064.09,244.72,50462.4,268.99,1910.39,330.57,608.91,116.18,452.04,10160.16,56305.62,1309.07,516.17,1916.46,6123.03,417.13,126.36,6527.15,1206.89,373.74,768.53,258.11,779.74,474.34,659.73
760.22,746.59,678.93,702.41,283.47,977.44,848.77,2507.0,1643.74,3961.17,3591.36,9142.48,272.37,207.3,1038.29,308.27,730.74,311.87,515.97,125.91,1805.0,158.89,550.29,304.85,1000.38,1071.97,247.64,50460.79,268.88,1914.34,332.68,595.94,118.28,445.61,10205.83,55234.54,1310.19,515.08,1929.33,6140.19,419.86,127.58,6535.6,1217.89,376.99,770.47,259.96,786.5,479.87,667.12
765.82,753.05,686.99,698.57,281.75,957.54,853.02,2524.34,1616.96,3881.98,3581.63,9103.21,270.87,207.45,1044.07,310.12,729.53,313.67,517.04,123.87,1799.43,158.42,549.59,299.72,1032.03,1076.27,246.46,50336.79,268.71,1908.26,327.19,592.59,117.64,449.76,10092.06,55541.25,1319.89,521.64,1904.52,6089.66,421.02,127.85,6510.21,1209.33,377.13,773.18,255.49,781.6,492.41,664.25
762.35,743.7,682.08,697.43,280.81,957.12,845.22,2553.68,1629.8,3825.48,3573.72,8864.19,273.22,207.13,1034.43,309.11,736.8,309.1,515.0,123.3,1802.59,158.98,543.07,298.33,1044.2,1071.59,246.18,50148.59,271.67,1923.14,325.63,592.51,116.42,452.6,10114.16,55866.95,1316.68,530.09,1933.64,6006.44,417.57,129.7,6584.6,1177.7,374.45,786.11,259.35,771.87,498.36,674.4
753.43,753.68,681.27,698.23,279.75,951.84,835.98,2542.05,1606.7,3827.85,3593.04,9004.85,273.22,205.61,1034.6,314.82,745.72,305.33,507.74,123.96,1772.78,157.62,544.7,298.75,1017.57,1077.16,243.44,50416.82,270.46,1906.4,325.53,589.55,118.41,448.02,10005.15,55850.83,1319.82,524.96,1906.94,6063.44,415.03,130.45,6542.78,1190.39,380.83,786.66,261.56,780.16,500.47,684.07
750.11,740.1,684.88,695.23,278.84,967.88,845.14,2513.37,1586.25,3799.95,3586.14,8928.56,274.99,206.02,1045.53,313.24,742.76,310.21,512.58,124.42,1744.44,158.09,548.91,298.17,1016.27,1070.25,242.01,50476.15,268.93,1902.7,322.05,592.17,116.91,454.39,10046.21,56098.12,1309.46,524.87,1879.97,6032.33,418.27,130.08,6525.64,1192.27,384.45,778.0,265.79,776.21,497.61,681.4
755.68,737.37,683.61,693.11,276.09,969.3,844.67,2489.22,1576.03,3807.36,3531.71,8980.76,277.16,205.86,1057.31,314.43,738.65,310.95,508.3,127.07,1771.75,157.47,545.7,299.62,1022.51,1076.6,242.99,51101.89,268.03,1920.56,323.22,598.54,116.04,464.32,10100.55,55617.94,1308.34,524.03,1898.05,5939.8,414.22,128.23,6433.05,1179.42,388.63,774.07,262.97,774.91,488.66,680.31
750.29,737.1,712.2,688.62,275.35,985.76,842.77,2514.77,1589.99,3859.21,3588.1,8933.75,277.51,206.19,1058.8,316.53,730.55,309.05,508.72,125.73,1762.04,157.22,546.55,302.6,1022.04,1081.52,239.1,50966.55,262.3,1886.75,324.35,600.69,116.34,463.96,10210.67,55319.04,1308.29,524.31,1953.62,6035.11,423.45,127.93,6454.87,1179.07,396.43,772.33,262.08,766.27,491.41,683.11
748.34,739.66,712.59,689.21,277.18,990.75,844.18,2571.47,1577.56,3909.83,3653.45,8931.7,278.22,205.68,1050.08,318.07,738.93,310.32,503.7,125.56,1743.03,154.44,552.39,306.83,1034.13,1074.4,243.37,51886.78,262.14,1871.16,321.02,597.91,115.91,467.51,10286.56,56278.24,1315.14,522.58,1956.36,6002.99,421.38,128.06,6419.83,1180.74,400.58,767.6,257.35,756.9,491.44,670.19
766.68,743.01,702.18,691.07,281.61,991.56,844.45,2586.84,1597.75,3878.13,3619.01,8995.54,269.97,207.3,1058.28,320.87,735.23,304.46,503.35,123.19,1752.85,154.6,550.87,309.07,1057.55,1074.18,241.87,51851.68,261.98,1873.52,325.93,595.37,114.91,466.31,10350.21,56705.99,1312.17,517.39,1994.73,6037.08,425.48,128.34,6368.6,1188.21,395.99,758.57,255.43,749.83,503.36,673.86
769.7,737.29,709.48,688.56,281.13,976.25,843.76,2591.78,1599.15,3857.81,3613.11,9050.32,268.73,209.66,1063.25,321.67,732.82,300.49,504.96,122.44,1735.24,153.65,556.49,306.71,1046.46,1083.47,243.86,52165.3,263.87,1884.35,322.16,593.23,114.66,466.98,10298.1,56358.68,1318.1,525.32,1987.54,6048.9,424.45,128.96,6333.09,1193.21,394.05,757.47,255.03,748.79,506.88,676.74
775.27,739.59,718.16,698.44,284.64,966.76,836.07,2604.83,1592.28,3843.41,3627.39,9058.1,273.56,209.76,1052.26,324.0,748.64,294.78,500.37,122.3,1760.37,154.67,553.48,306.42,1049.17,1062.98,242.93,52518.62,261.08,1891.77,320.73,587.34,116.17,472.97,10173.98,56296.54,1297.16,523.66,1965.88,6056.43,430.83,127.37,6323.8,1180.14,390.99,761.32,250.38,741.28,507.8,679.22
770.24,743.46,716.94,686.3,286.34,979.05,836.97,2578.21,1620.84,3812.03,3614.37,9134.43,273.74,212.01,1057.83,328.68,750.41,293.17,501.39,121.86,1745.74,156.57,550.61,306.31,1042.12,1085.69,241.81,52735.4,262.37,1900.84,319.36,583.27,113.41,470.76,10074.89,56273.21,1295.67,520.01,1953.56,6050.09,433.27,127.31,6357.92,1191.79,390.82,758.87,251.23,738.83,514.4,685.3
777.47,740.99,720.53,686.75,287.52,976.94,827.89,2598.82,1629.42,3797.27,3583.99,9248.67,266.0,210.9,1054.82,326.73,744.77,290.41,518.54,122.88,1748.99,154.73,553.04,306.26,1050.25,1102.37,242.98,52679.11,260.28,1884.87,312.4,577.88,114.14,477.24,10233.63,57208.45,1311.8,521.3,1936.64,5971.34,433.64,125.04,6431.71,1169.61,386.2,772.44,251.1,745.32,510.89,699.77
765.43,742.58,711.31,677.68,288.03,985.92,805.66,2618.93,1618.3,3800.82,3705.89,9270.03,266.28,212.56,1051.6,323.46,756.87,295.73,525.01,122.7,1769.37,152.44,546.62,308.99,1058.67,1102.08,244.26,52470.19,260.41,1897.82,316.91,585.65,112.67,476.13,10389.54,56753.47,1334.8,524.46,1919.66,6037.7,439.18,123.27,6361.54,1146.57,382.22,783.58,248.63,744.14,508.6,693.38
774.51,732.63,711.8,673.07,284.91,976.04,797.59,2613.97,1570.22,3846.29,3701.26,9258.64,264.83,210.99,1066.61,321.58,750.66,300.08,525.17,122.8,1780.24,152.17,548.82,309.01,1054.89,1094.73,247.94,52654.49,263.63,1899.56,314.46,593.96,112.48,481.85,10422.1,57544.51,1333.74,534.89,1895.89,5995.27,440.39,121.11,6293.93,1146.38,382.07,780.47,248.75,757.17,503.89,684.32
773.03,737.35,710.4,665.25,285.14,976.22,791.82,2622.19,1558.35,3849.31,3687.95,9154.15,264.04,206.42,1049.97,316.45,751.97,298.04,533.01,122.05,1762.96,153.65,555.12,311.89,1054.2,1108.59,248.64,52189.76,262.53,1923.23,318.24,596.57,112.37,488.69,10608.69,57320.15,1329.21,531.79,1903.39,6037.53,442.69,120.71,6286.23,1144.13,386.19,775.05,248.65,753.07,513.8,680.82
776.51,735.97,710.64,670.27,286.93,980.37,791.73,2621.31,1573.36,3772.63,3687.15,9122.47,264.11,206.07,1049.4,321.87,759.72,302.43,540.22,122.17,1737.0,154.79,542.53,316.5,1059.64,1108.6,245.99,53183.18,260.99,1926.29,318.37,594.87,111.51,485.77,10686.59,57758.89,1344.3,531.19,1899.61,6007.27,445.13,119.93,6293.12,1141.17,379.03,772.92,249.64,751.02,517.91,683.21
776.81,727.18,710.83,665.69,286.77,984.84,795.72,2613.95,1593.97,3769.33,3647.77,9127.75,266.72,200.75,1063.57,325.75,761.52,309.17,547.6,120.47,1706.19,152.3,540.02,320.7,1066.14,1113.04,244.26,53905.22,259.0,1942.7,314.94,587.58,111.38,487.37,10626.51,58316.74,1347.68,536.83,1893.09,6050.97,448.85,119.86,6218.94,1116.02,383.61,775.9,250.73,753.62,512.96,685.39
778.37,722.94,715.05,667.85,287.78,1002.07,808.08,2654.12,1578.48,3749.86,3733.92,9235.29,267.18,204.26,1052.39,319.11,759.98,306.54,548.97,120.61,1719.22,152.52,543.62,321.61,1070.99,1105.76,243.4,52575.21,262.89,1971.85,314.3,589.46,110.59,491.71,10691.82,57591.44,1369.17,543.09,1898.53,6082.81,449.89,120.18,6354.32,1124.04,387.79,788.51,250.55,757.23,516.64,679.66
766.94,733.23,722.49,668.99,286.67,1017.15,805.01,2672.44,1594.33,3727.87,3704.95,9290.2,269.08,202.16,1062.02,325.7,754.06,305.64,549.57,120.73,1726.45,151.93,545.88,322.66,1045.87,1109.57,245.04,53599.23,260.94,1994.81,314.35,593.52,110.46,483.74,10541.26,58064.79,1366.89,548.38,1920.98,6053.58,455.03,120.62,6383.12,1129.1,390.15,794.44,251.76,752.22,515.73,678.29
769.44,745.14,722.93,672.16,284.54,1002.12,823.03,2636.64,1616.63,3770.2,3682.89,9322.63,268.02,203.3,1067.88,325.03,756.07,300.69,547.32,119.76,1738.72,153.95,540.92,320.95,1048.05,1111.76,248.4,53419.8,262.12,1978.43,314.01,597.66,112.0,488.27,10510.54,58689.11,1393.8,547.79,1885.36,5962.24,469.84,121.19,6381.13,1115.13,383.18,797.77,254.92,753.13,516.22,675.39
772.35,738.56,715.93,674.03,282.36,1000.85,835.05,2590.0,1599.23,3805.12,3738.25,9384.36,263.57,201.72,1080.82,326.09,767.51,305.37,546.52,119.56,1741.47,152.13,539.93,322.15,1060.98,1097.57,247.86,53508.77,263.15,1982.16,311.95,607.16,111.94,483.4,10595.77,59240.82,1384.33,543.02,1891.55,5956.85,467.53,119.79,6350.1,1112.72,387.79,795.87,252.96,773.29,513.33,674.92
777.4,734.0,705.66,675.18,284.38,988.1,834.1,2596.26,1599.09,3777.29,3725.22,9363.59,264.71,205.17,1087.32,326.84,763.04,305.96,544.08,119.1,1747.41,150.07,540.93,323.08,1052.88,1105.94,248.3,54220.23,264.9,1967.39,314.99,595.65,112.12,491.15,10536.34,59169.25,1374.5,536.37,1898.45,5943.55,467.67,120.33,6395.16,1123.55,388.14,800.79,253.56,767.02,516.46,663.33
765.12,729.55,691.47,676.24,285.46,1010.15,832.42,2618.88,1608.23,3764.81,3796.67,9391.01,266.24,203.41,1069.24,324.03,767.52,310.11,541.0,118.13,1741.33,148.13,547.13,318.33,1060.0,1117.13,249.48,54421.32,268.63,1971.88,306.91,596.06,111.26,490.42,10455.67,58967.07,1352.6,538.12,1883.8,5924.48,470.42,119.99,6422.62,1119.96,385.94,788.41,254.1,762.01,518.06,674.02
764.81,728.08,688.86,666.49,286.95,1027.98,830.37,2630.33,1634.21,3739.61,3841.03,9432.89,262.0,201.57,1082.5,321.43,774.51,310.11,546.9,117.9,1728.34,148.23,550.6,319.02,1058.63,1110.87,247.13,54083.24,267.84,1967.34,303.46,602.38,110.44,496.16,10532.18,58680.93,1350.41,540.13,1881.46,5858.22,469.98,120.69,6365.72,1116.6,385.53,795.71,256.26,759.6,523.87,664.63
768.99,737.0,688.86,681.45,285.28,998.88,817.05,2647.49,1617.01,3759.02,3790.18,9428.85,263.45,202.58,1073.26,320.48,772.51,305.63,538.38,117.81,1737.04,148.59,543.55,317.28,1060.24,1103.18,245.8,53884.1,264.61,1927.91,299.72,600.41,110.28,492.7,10497.7,58952.29,1340.05,533.56,1887.27,5660.5,470.65,122.54,6350.15,1107.94,387.58,794.89,253.76,766.3,518.23,673.9
769.45,730.33,691.08,679.64,287.44,995.08,829.3,2667.96,1602.34,3737.97,3854.11,9527.44,262.84,201.67,1067.23,318.66,774.46,307.17,553.05,117.95,1738.83,145.53,548.23,315.64,1042.81,1107.87,244.83,53818.91,267.66,1928.02,297.67,600.01,110.44,492.63,10590.87,59579.47,1326.86,539.1,1885.22,5692.11,469.17,123.61,6384.01,1100.98,390.06,798.22,253.12,775.55,517.47,673.94
762.18,724.54,695.06,682.97,287.72,979.49,840.18,2674.15,1614.38,3687.25,3916.99,9470.0,265.03,202.21,1056.08,320.51,769.89,305.01,552.12,118.63,1750.79,146.63,552.63,313.19,1045.84,1104.52,242.82,52628.8,267.67,1928.82,299.31,605.0,110.18,496.14,10493.52,59531.94,1309.14,529.49,1939.71,5679.79,467.92,122.15,6392.54,1104.61,388.24,800.5,252.33,784.98,518.06,682.96
751.02,727.64,694.52,683.98,288.84,988.08,836.03,2611.87,1583.99,3730.09,3981.76,9483.44,265.63,201.93,1054.86,323.36,768.69,299.03,551.39,120.0,1743.07,146.75,551.83,313.57,1042.11,1096.5,242.07,53056.06,266.15,1921.91,303.12,601.05,109.03,496.85,10470.43,60133.56,1291.07,531.81,1951.86,5787.01,471.38,122.27,6386.32,1105.99,386.65,805.79,249.02,789.26,520.4,691.75
764.19,736.64,702.26,687.31,289.67,998.82,833.35,2595.07,1585.94,3698.83,4035.27,9501.83,263.76,201.91,1046.91,323.74,773.05,301.26,553.85,120.5,1752.59,146.91,562.95,316.65,1043.77,1078.33,246.4,52324.69,264.97,1938.18,303.05,596.19,107.65,494.15,10485.47,60223.84,1300.42,533.55,1974.03,5777.63,472.36,120.91,6350.02,1102.37,387.66,798.25,247.15,798.91,523.08,698.33
763.4,730.37,709.35,688.46,293.83,999.12,825.49,2613.09,1592.16,3744.71,4090.02,9763.36,265.48,201.91,1047.52,321.23,764.35,303.61,548.94,119.39,1761.9,146.32,562.45,313.01,1067.05,1080.12,243.54,51380.87,265.77,1928.92,300.32,594.27,109.57,496.45,10575.7,60150.18,1282.43,541.26,1980.98,5648.41,476.85,120.9,6281.02,1116.1,392.63,810.93,246.23,792.47,527.09,705.04
776.19,734.46,718.26,695.27,296.79,1011.76,808.67,2629.19,1568.03,3784.21,4030.78,9757.46,267.83,200.43,1057.59,323.89,767.56,302.89,547.9,123.15,1764.02,146.04,561.6,311.28,1056.3,1079.16,241.83,52330.95,265.94,1926.03,298.3,597.67,110.97,492.26,10908.09,60184.77,1287.6,532.5,1999.63,5608.7,472.22,122.64,6308.6,1118.0,390.65,816.07,248.27,795.39,528.57,699.95
794.63,747.65,729.08,708.94,296.06,1016.84,803.1,2603.26,1556.5,3751.94,4008.76,9662.03,265.6,200.25,1054.95,322.83,766.13,298.27,548.32,120.56,1743.82,147.72,563.37,311.54,1049.76,1106.43,244.21,52911.99,264.14,1963.56,299.95,591.34,110.88,495.71,10972.68,60659.39,1261.75,528.47,2033.07,5633.81,477.99,119.4,6329.97,1104.6,390.34,806.55,242.9,777.01,521.38,693.04
784.15,756.93,728.79,711.78,299.42,1018.74,803.89,2622.69,1554.75,3698.08,4077.92,9491.65,267.66,199.83,1049.04,324.0,763.26,296.16,556.54,121.08,1770.14,149.79,560.49,311.33,1060.39,1107.39,248.86,53034.41,262.17,1938.63,301.35,596.55,110.83,497.56,11263.85,61957.76,1284.21,526.53,2027.12,5704.8,482.61,119.17,6285.8,1099.0,391.45,808.44,242.56,788.95,509.36,701.01
767.91,755.29,730.98,720.96,304.83,1008.26,798.08,2538.07,1537.52,3649.78,4048.9,9587.5,267.97,200.62,1053.35,326.87,759.23,294.67,561.14,122.55,1761.62,150.04,563.09,307.82,1042.26,1107.96,255.52,53438.63,265.77,1943.64,300.77,593.28,111.35,491.76,11230.29,61946.52,1292.67,523.43,2032.8,5651.51,473.92,117.07,6301.67,1129.29,392.37,823.61,240.86,793.35,518.23,705.42
771.12,759.87,731.71,724.73,309.37,1005.19,800.43,2559.96,1550.65,3662.07,4083.84,9549.62,272.03,199.57,1052.55,324.75,761.01,292.23,559.53,121.27,1771.91,152.35,554.68,307.42,1051.79,1098.39,251.26,53994.01,265.34,1965.34,300.31,601.14,110.76,497.62,11122.72,61607.47,1307.09,523.7,2020.2,5638.45,471.91,116.4,6315.84,1137.02,390.14,825.95,240.22,810.24,519.57,709.93
792.09,766.06,738.08,722.66,309.39,1019.8,792.98,2560.42,1548.08,3725.14,4135.92,9609.43,271.54,200.73,1050.47,329.48,754.2,289.71,549.3,121.31,1790.7,152.54,563.76,306.59,1043.85,1090.45,248.11,53391.68,265.1,1935.55,298.59,604.37,111.17,499.65,10991.75,62643.46,1287.1,518.91,2003.34,5569.76,473.35,117.96,6344.06,1127.52,395.41,825.43,240.09,814.16,521.6,702.53
795.43,769.1,736.16,721.08,309.06,1018.44,808.33,2572.3,1543.89,3696.24,4096.9,9630.85,272.08,200.65,1066.5,330.66,747.54,291.55,549.16,123.13,1779.03,151.18,570.4,306.23,1039.97,1083.46,248.27,54201.77,263.67,1956.07,300.26,609.42,110.78,508.45,11028.07,62538.4,1282.53,523.61,1993.73,5642.33,475.1,119.15,6410.34,1137.52,399.67,823.3,237.9,803.68,524.18,690.7
792.13,768.6,746.61,727.41,311.82,1007.55,802.67,2581.63,1560.08,3668.42,4123.71,9710.24,269.93,199.75,1064.83,330.87,752.27,292.78,538.72,124.14,1785.92,150.48,573.54,300.23,1042.66,1088.07,250.94,55365.18,268.97,1962.25,296.66,621.67,110.65,514.32,11067.7,63354.61,1283.08,525.96,1995.56,5683.99,475.93,119.42,6423.36,1150.3,399.52,830.9,234.33,798.06,524.31,690.5
784.47,781.73,750.06,728.32,313.23,1009.82,806.78,2612.91,1544.15,3656.4,4117.94,9532.47,268.54,198.48,1065.87,328.58,744.07,289.28,540.54,122.69,1807.6,148.98,566.84,299.01,1043.15,1091.38,248.93,55022.82,270.09,1957.12,294.19,621.36,111.82,513.48,11242.5,64468.32,1287.55,520.88,2054.45,5716.36,473.99,120.78,6392.77,1144.23,402.5,842.11,237.28,790.62,522.77,685.0
